Uuid,Void/Retire,Entity name,Name,Description,Min occurs,Max occurs,Datatype classname,Datatype config,Preferred handler classname,Handler config,_order:1000
090eb9b3-a306-450f-8623-9fc00b8d82fa,,Visit,Confirmación de pago en Admisión,"Confirmación manual de pago no SIS: JSON version 1 con confirmed, financingUuid, appointmentUuid, confirmedBy y confirmedAt. No representa una transacción de Caja.",0,1,org.openmrs.customdatatype.datatype.FreeTextDatatype,,,,
